age,marital,housing,loan,duration,campaign,pdays,previous,poutcome,y
38,divorced,no,no,60,2,999,0,nonexistent,no
50,single,no,no,741,4,999,0,nonexistent,yes
30,single,yes,yes,874,2,999,0,nonexistent,yes
49,divorced,no,no,150,1,999,0,nonexistent,no
27,single,yes,no,168,3,999,0,nonexistent,no
45,married,unknown,unknown,167,2,999,0,nonexistent,no
44,married,no,no,259,1,999,0,nonexistent,no
29,single,yes,no,149,1,999,1,failure,no
33,divorced,no,no,325,2,999,0,nonexistent,no
32,single,no,no,361,1,999,0,nonexistent,no
32,married,yes,no,106,1,999,0,nonexistent,no
32,single,yes,no,1871,2,999,0,nonexistent,no
37,married,yes,no,110,17,999,0,nonexistent,no
33,married,no,no,75,1,999,0,nonexistent,no
45,married,yes,yes,25,1,999,0,nonexistent,no
38,married,yes,no,119,3,999,0,nonexistent,no
43,single,yes,no,178,4,999,0,nonexistent,no
60,married,no,no,133,7,999,0,nonexistent,no
42,married,yes,no,149,1,999,0,nonexistent,no
25,single,no,no,273,2,999,0,nonexistent,no
32,married,yes,no,162,1,999,0,nonexistent,no
31,divorced,yes,no,73,1,999,0,nonexistent,no
46,divorced,yes,no,292,2,999,0,nonexistent,no
45,married,yes,no,177,1,999,0,nonexistent,no
59,married,no,no,668,2,999,0,nonexistent,no
33,married,yes,yes,99,1,999,0,nonexistent,no
30,single,no,no,200,1,999,0,nonexistent,no
32,married,yes,no,446,1,999,0,nonexistent,no
49,married,no,no,188,5,999,0,nonexistent,no
58,married,yes,no,436,1,999,0,nonexistent,no
32,single,yes,no,42,2,999,0,nonexistent,no
30,single,no,yes,309,1,999,0,nonexistent,no
54,married,no,yes,596,1,999,0,nonexistent,no
37,married,no,no,426,3,999,0,nonexistent,no
56,married,yes,no,39,4,999,0,nonexistent,no
48,divorced,no,no,62,2,999,0,nonexistent,no
42,married,yes,no,78,8,999,0,nonexistent,no
31,married,no,yes,487,1,999,0,nonexistent,yes
33,married,yes,no,82,3,999,0,nonexistent,no
34,married,yes,no,838,3,999,0,nonexistent,yes
37,single,no,no,117,3,999,0,nonexistent,no
31,single,no,no,221,3,999,0,nonexistent,no
59,divorced,yes,no,158,1,999,1,failure,no
46,divorced,no,no,53,2,999,0,nonexistent,no
35,divorced,yes,no,130,1,999,0,nonexistent,no
50,married,no,no,18,16,999,0,nonexistent,no
42,single,no,no,230,2,999,0,nonexistent,no
29,married,no,no,65,3,999,0,nonexistent,no
46,married,yes,yes,148,10,999,0,nonexistent,no
25,married,no,no,95,1,999,0,nonexistent,no
40,married,no,no,209,1,999,0,nonexistent,no
46,married,yes,no,109,1,999,0,nonexistent,no
28,single,yes,no,1002,3,999,0,nonexistent,yes
29,single,no,no,54,29,999,0,nonexistent,no
60,married,no,no,430,2,999,0,nonexistent,no
35,single,yes,no,134,2,999,0,nonexistent,no
27,single,yes,no,680,1,999,1,failure,no
40,married,yes,no,217,1,999,0,nonexistent,no
46,divorced,no,no,201,5,999,0,nonexistent,no
38,married,no,no,177,3,999,0,nonexistent,no
25,married,yes,no,497,5,999,0,nonexistent,no
49,married,no,yes,383,1,999,0,nonexistent,no
28,single,yes,no,207,1,999,0,nonexistent,no
33,single,no,no,2420,3,999,0,nonexistent,yes
29,single,no,yes,139,1,999,1,failure,no
43,married,no,no,254,1,999,0,nonexistent,no
43,divorced,no,no,466,1,999,0,nonexistent,no
46,married,no,no,222,1,999,0,nonexistent,no
42,divorced,yes,no,228,2,999,1,failure,no
26,married,no,yes,1021,1,999,0,nonexistent,no
32,married,yes,no,469,2,999,0,nonexistent,no
44,married,yes,no,75,4,999,0,nonexistent,no
26,single,no,yes,352,1,999,0,nonexistent,no
39,single,unknown,unknown,125,1,999,0,nonexistent,no
33,single,yes,no,789,1,999,0,nonexistent,no
30,single,yes,no,122,2,999,0,nonexistent,no
36,married,no,no,159,6,999,0,nonexistent,no
46,married,no,no,232,1,999,0,nonexistent,no
33,divorced,yes,no,109,1,999,0,nonexistent,no
43,married,no,no,744,1,999,0,nonexistent,no
41,divorced,yes,no,242,7,999,0,nonexistent,no
34,married,no,no,59,7,999,0,nonexistent,no
32,single,yes,no,272,2,999,0,nonexistent,no
25,single,yes,no,83,4,999,0,nonexistent,no
33,married,no,yes,196,1,999,0,nonexistent,no
51,married,yes,no,174,1,999,0,nonexistent,no
36,married,yes,no,273,2,999,1,failure,no
36,married,yes,no,506,2,999,0,nonexistent,no
32,married,yes,no,48,1,999,0,nonexistent,no
38,married,no,no,857,2,999,0,nonexistent,yes
28,divorced,yes,yes,125,1,999,0,nonexistent,no
38,married,yes,yes,262,2,999,1,failure,no
79,married,unknown,unknown,61,1,999,1,failure,no
57,married,no,no,564,1,999,0,nonexistent,no
54,married,yes,no,150,2,999,0,nonexistent,no
51,married,no,no,60,2,999,0,nonexistent,no
36,married,yes,no,184,2,999,1,failure,no
35,divorced,yes,yes,270,2,12,2,success,no
33,married,yes,yes,172,1,999,0,nonexistent,no
37,single,yes,yes,131,2,999,0,nonexistent,no
24,single,no,yes,134,1,999,0,nonexistent,no
46,married,yes,no,39,1,999,1,failure,no
40,married,yes,no,609,1,999,0,nonexistent,no
31,single,yes,no,304,2,999,0,nonexistent,no
20,single,yes,no,297,1,999,0,nonexistent,no
29,single,no,no,283,1,999,0,nonexistent,no
39,single,no,no,108,1,999,0,nonexistent,no
31,divorced,no,no,53,5,999,0,nonexistent,no
40,married,no,no,74,8,999,1,failure,no
41,married,unknown,unknown,143,1,999,0,nonexistent,no
44,married,no,no,635,3,999,1,failure,no
27,single,no,no,64,3,999,0,nonexistent,no
35,married,no,no,146,1,999,0,nonexistent,no
41,married,yes,no,49,1,999,0,nonexistent,no
27,single,yes,no,282,1,999,0,nonexistent,no
55,married,no,no,180,1,999,0,nonexistent,no
58,single,no,no,100,1,999,0,nonexistent,no
29,single,yes,no,130,2,999,0,nonexistent,no
31,married,no,no,636,6,999,0,nonexistent,no
55,divorced,no,no,139,5,999,0,nonexistent,no
31,single,no,no,99,3,999,0,nonexistent,no
31,single,yes,yes,440,1,999,0,nonexistent,no
26,single,yes,no,551,1,999,1,failure,no
38,married,yes,no,748,2,999,0,nonexistent,no
38,divorced,no,no,128,2,999,0,nonexistent,no
35,married,no,no,554,1,999,0,nonexistent,no
53,married,yes,yes,243,2,999,0,nonexistent,no
31,married,yes,no,50,3,999,1,failure,no
57,married,yes,no,61,4,999,0,nonexistent,no
32,single,yes,no,706,3,999,0,nonexistent,no
40,single,yes,no,8,7,999,0,nonexistent,no
42,married,no,no,204,1,999,0,nonexistent,no
33,married,yes,no,168,7,999,0,nonexistent,no
56,married,no,no,634,3,999,1,failure,yes
48,married,yes,no,247,1,999,0,nonexistent,no
30,married,yes,no,207,1,999,0,nonexistent,no
36,married,yes,yes,232,4,999,0,nonexistent,no
29,married,no,no,523,2,999,0,nonexistent,no
40,married,yes,no,140,5,999,0,nonexistent,no
33,married,yes,no,147,1,999,0,nonexistent,no
38,married,yes,yes,186,2,999,0,nonexistent,no
41,married,yes,yes,142,4,999,0,nonexistent,no
52,married,yes,no,228,1,999,0,nonexistent,no
33,single,yes,no,265,2,999,0,nonexistent,yes
76,married,no,no,126,1,999,1,failure,no
24,married,yes,no,99,4,999,0,nonexistent,no
31,married,no,no,106,1,999,0,nonexistent,no
37,divorced,no,no,298,2,999,0,nonexistent,no
43,single,yes,no,837,2,999,0,nonexistent,yes
37,divorced,yes,no,256,4,999,0,nonexistent,no
34,married,no,no,192,3,999,0,nonexistent,no
37,married,yes,no,263,2,999,0,nonexistent,no
44,divorced,no,no,37,2,999,0,nonexistent,no
27,married,yes,no,66,1,999,0,nonexistent,no
33,married,yes,no,51,7,999,0,nonexistent,no
41,married,no,no,254,2,999,0,nonexistent,no
37,single,yes,no,144,1,999,0,nonexistent,no
26,single,yes,no,918,1,999,0,nonexistent,no
39,divorced,no,yes,301,1,999,1,failure,no
27,single,no,no,223,2,999,0,nonexistent,no
51,married,yes,no,159,1,999,0,nonexistent,no
28,married,yes,no,695,1,999,0,nonexistent,yes
35,married,yes,no,794,1,999,0,nonexistent,yes
33,single,yes,no,516,1,999,0,nonexistent,yes
51,divorced,no,no,398,2,999,1,failure,no
35,married,no,no,90,1,999,0,nonexistent,no
33,single,yes,no,101,2,999,0,nonexistent,no
31,single,yes,no,144,1,999,0,nonexistent,no
56,married,no,no,130,3,999,0,nonexistent,no
82,divorced,yes,yes,125,2,999,0,nonexistent,yes
55,married,yes,no,7,3,999,0,nonexistent,no
49,married,yes,no,109,1,999,0,nonexistent,no
34,single,yes,no,277,2,999,0,nonexistent,no
31,married,yes,no,139,2,999,0,nonexistent,no
34,married,no,no,138,2,999,0,nonexistent,no
43,married,no,yes,335,1,999,0,nonexistent,no
47,married,no,no,149,1,999,0,nonexistent,no
33,married,yes,no,148,1,999,0,nonexistent,no
34,married,no,no,83,13,999,0,nonexistent,no
57,married,no,no,137,4,999,0,nonexistent,no
32,married,no,no,372,1,999,0,nonexistent,no
49,divorced,yes,no,236,4,3,1,success,yes
36,married,yes,no,40,2,999,1,failure,no
31,single,no,yes,690,2,999,0,nonexistent,no
27,married,yes,yes,304,1,999,1,failure,no
26,single,yes,no,369,1,999,0,nonexistent,no
26,single,yes,no,223,3,999,1,failure,yes
50,single,yes,no,307,2,999,0,nonexistent,no
40,single,no,yes,385,2,999,0,nonexistent,no
48,married,no,yes,152,4,999,1,failure,no
54,divorced,no,no,213,4,999,0,nonexistent,no
44,divorced,no,no,154,2,999,0,nonexistent,no
55,married,yes,no,283,1,999,0,nonexistent,no
49,divorced,no,no,487,1,999,0,nonexistent,no
33,married,yes,no,90,5,999,0,nonexistent,no
32,married,no,no,65,2,999,0,nonexistent,no
36,married,no,yes,100,1,999,0,nonexistent,no
40,married,no,no,348,1,999,0,nonexistent,no
35,married,yes,no,343,1,999,0,nonexistent,no
19,single,yes,no,207,2,999,1,failure,no
39,divorced,no,yes,375,3,999,0,nonexistent,yes
35,married,no,no,337,2,5,1,success,yes
30,single,yes,no,40,1,999,0,nonexistent,no
32,single,no,no,1307,3,999,1,failure,no
43,married,yes,no,97,1,999,0,nonexistent,no
37,single,no,no,293,1,999,0,nonexistent,no
49,married,no,no,97,3,999,1,failure,no
46,married,yes,no,184,2,999,0,nonexistent,no
35,married,no,no,109,3,999,0,nonexistent,no
40,married,no,no,22,5,999,0,nonexistent,no
34,married,yes,no,54,3,999,0,nonexistent,no
21,single,yes,no,180,1,999,0,nonexistent,no
82,married,yes,yes,63,1,999,1,failure,no
24,married,yes,no,921,4,999,0,nonexistent,no
48,married,no,no,163,1,999,0,nonexistent,no
41,married,no,no,202,6,999,0,nonexistent,no
33,married,yes,no,346,3,999,0,nonexistent,no
40,single,no,yes,274,2,999,0,nonexistent,no
36,married,yes,no,201,2,999,0,nonexistent,no
59,married,unknown,unknown,69,3,999,0,nonexistent,no
30,divorced,no,no,144,10,999,0,nonexistent,no
38,married,yes,no,74,1,999,0,nonexistent,no
33,married,unknown,unknown,227,1,999,0,nonexistent,no
32,single,no,yes,1092,4,999,0,nonexistent,yes
51,married,yes,no,279,3,999,0,nonexistent,no
34,married,no,no,283,1,999,0,nonexistent,no
49,divorced,yes,no,606,1,999,0,nonexistent,no
30,married,no,no,104,6,999,0,nonexistent,no
34,single,no,no,325,2,999,0,nonexistent,yes
54,married,no,no,53,1,999,1,failure,no
46,married,yes,no,40,9,999,0,nonexistent,no
24,married,no,no,139,1,999,0,nonexistent,no
29,divorced,yes,yes,117,2,999,0,nonexistent,no
59,married,no,no,81,2,999,0,nonexistent,no
31,married,no,no,62,2,999,0,nonexistent,no
36,single,no,no,54,4,999,0,nonexistent,no
35,single,yes,no,93,3,999,0,nonexistent,no
37,married,yes,no,400,1,999,0,nonexistent,no
32,single,yes,yes,16,43,999,0,nonexistent,no
30,married,no,no,483,1,999,0,nonexistent,no
33,single,no,no,637,4,999,1,failure,yes
35,divorced,yes,no,722,2,999,0,nonexistent,yes
39,married,no,no,198,1,999,0,nonexistent,no
46,married,yes,no,240,1,999,0,nonexistent,no
46,married,no,no,278,1,999,0,nonexistent,yes
40,married,yes,no,158,1,4,1,success,no
33,single,no,no,198,4,999,0,nonexistent,no
26,married,yes,no,305,2,999,0,nonexistent,no
35,single,yes,no,105,1,999,0,nonexistent,no
48,single,yes,no,237,1,999,0,nonexistent,no
52,divorced,no,no,245,1,999,0,nonexistent,no
36,married,no,no,90,1,999,0,nonexistent,no
48,married,yes,no,79,1,999,0,nonexistent,no
63,married,yes,no,413,1,3,2,success,yes
49,divorced,no,no,105,1,999,0,nonexistent,no
40,divorced,yes,no,201,1,999,0,nonexistent,no
53,married,no,no,371,2,999,0,nonexistent,no
36,married,yes,yes,151,3,999,0,nonexistent,no
39,married,no,no,88,3,999,0,nonexistent,no
36,divorced,yes,no,81,1,999,0,nonexistent,no
44,married,yes,no,240,1,999,2,failure,no
31,single,yes,no,309,1,999,0,nonexistent,yes
50,married,yes,no,418,2,999,0,nonexistent,no
56,divorced,yes,no,719,1,999,0,nonexistent,no
30,divorced,yes,no,274,2,999,0,nonexistent,no
41,divorced,no,no,177,4,999,0,nonexistent,no
25,single,yes,yes,156,2,999,0,nonexistent,no
30,single,yes,no,45,1,999,0,nonexistent,no
31,married,no,no,133,2,999,0,nonexistent,no
41,divorced,no,no,101,3,999,0,nonexistent,no
33,married,no,no,453,2,999,0,nonexistent,no
55,married,no,yes,106,1,999,0,nonexistent,no
47,married,no,no,118,1,999,0,nonexistent,no
44,married,yes,no,358,1,999,1,failure,no
28,single,yes,no,78,3,999,0,nonexistent,yes
33,single,no,no,402,1,999,0,nonexistent,no
32,single,yes,no,189,3,999,0,nonexistent,no
48,married,yes,no,57,8,999,0,nonexistent,no
37,married,yes,no,223,1,999,0,nonexistent,no
33,married,no,no,335,2,999,0,nonexistent,yes
52,married,no,no,393,3,999,0,nonexistent,no
59,married,no,no,94,2,999,1,failure,no
48,married,no,no,38,1,999,0,nonexistent,no
38,married,no,no,194,2,999,1,failure,no
55,married,no,no,9,2,999,2,failure,no
29,single,no,no,239,2,999,0,nonexistent,no
51,married,yes,no,263,6,999,0,nonexistent,no
37,married,no,no,88,1,999,0,nonexistent,no
56,married,yes,no,60,20,999,0,nonexistent,no
57,divorced,no,no,327,5,999,0,nonexistent,no
42,married,no,no,113,2,999,0,nonexistent,no
59,married,no,no,51,2,999,0,nonexistent,no
37,divorced,no,no,81,4,999,0,nonexistent,no
30,married,yes,no,77,5,999,0,nonexistent,no
36,married,yes,no,192,1,999,0,nonexistent,no
40,married,yes,no,100,2,999,0,nonexistent,no
44,married,no,no,282,2,999,0,nonexistent,no
33,married,no,no,56,2,999,0,nonexistent,no
36,single,no,no,15,7,999,0,nonexistent,no
40,married,no,no,119,1,999,0,nonexistent,no
56,married,no,no,315,1,999,0,nonexistent,no
50,married,no,yes,462,1,4,1,success,yes
34,married,yes,no,162,1,999,1,failure,no
54,married,no,yes,388,1,999,0,nonexistent,no
21,single,no,no,42,4,999,0,nonexistent,no
49,married,yes,no,83,2,999,0,nonexistent,no
36,married,yes,no,490,3,999,2,failure,yes
45,married,no,no,191,1,999,0,nonexistent,no
42,divorced,no,yes,161,1,999,0,nonexistent,no
36,married,no,no,75,6,999,0,nonexistent,no
56,married,yes,no,79,3,999,0,nonexistent,no
44,married,yes,no,1058,1,999,0,nonexistent,no
38,married,no,no,146,3,999,0,nonexistent,no
32,married,no,yes,102,2,999,0,nonexistent,no
55,married,yes,no,140,3,999,1,failure,no
36,married,no,no,522,1,6,2,success,yes
46,divorced,no,no,485,3,999,0,nonexistent,no
44,married,no,no,103,3,999,0,nonexistent,no
32,married,no,yes,60,1,999,0,nonexistent,no
56,married,no,no,191,1,999,0,nonexistent,no
46,married,no,no,577,1,999,0,nonexistent,no
32,single,no,no,173,6,999,0,nonexistent,no
34,married,no,no,176,1,999,0,nonexistent,no
59,married,no,no,159,1,999,0,nonexistent,no
37,single,no,no,104,2,999,1,failure,no
36,single,yes,no,569,2,999,0,nonexistent,no
30,divorced,yes,no,49,1,999,0,nonexistent,no
49,married,yes,no,52,1,999,1,failure,no
53,married,yes,yes,464,2,999,1,failure,no
81,married,no,no,50,3,999,0,nonexistent,no
22,single,yes,no,358,1,999,0,nonexistent,yes
40,single,yes,no,117,2,999,0,nonexistent,no
68,married,no,no,76,1,999,1,failure,no
34,married,no,no,141,2,999,0,nonexistent,no
39,single,no,no,364,3,999,0,nonexistent,no
43,married,yes,no,145,2,999,0,nonexistent,no
26,married,yes,no,11,20,999,0,nonexistent,no
32,married,no,no,103,1,999,0,nonexistent,no
41,married,no,no,238,2,999,0,nonexistent,no
32,married,yes,yes,135,3,999,0,nonexistent,no
26,single,no,no,117,1,999,0,nonexistent,no
48,divorced,yes,no,72,2,999,0,nonexistent,no
44,single,no,no,207,1,6,1,success,yes
56,married,no,no,626,5,999,0,nonexistent,no
32,married,yes,no,357,7,999,0,nonexistent,no
41,married,no,no,107,1,999,0,nonexistent,no
28,single,no,no,223,1,999,0,nonexistent,no
36,married,unknown,unknown,95,1,999,0,nonexistent,no
39,married,no,no,164,2,999,0,nonexistent,no
59,married,no,yes,138,2,999,0,nonexistent,no
46,married,no,no,210,3,999,0,nonexistent,no
30,married,yes,no,129,1,999,0,nonexistent,no
36,single,no,yes,35,2,999,0,nonexistent,no
51,married,yes,no,507,1,999,0,nonexistent,no
35,married,no,no,337,4,999,0,nonexistent,no
37,single,no,no,190,1,999,0,nonexistent,no
38,married,unknown,unknown,234,2,999,0,nonexistent,no
37,divorced,no,no,66,1,999,1,failure,no
52,married,no,no,80,1,999,0,nonexistent,no
45,divorced,yes,no,212,5,999,0,nonexistent,no
55,divorced,no,no,48,1,999,0,nonexistent,no
44,married,no,no,390,2,999,0,nonexistent,no
37,married,no,no,453,1,6,2,success,yes
44,divorced,no,no,196,2,999,0,nonexistent,no
56,married,no,no,368,5,999,0,nonexistent,no
31,married,yes,no,90,2,999,0,nonexistent,no
35,married,yes,no,191,2,999,0,nonexistent,no
24,married,yes,no,134,1,999,0,nonexistent,no
21,single,yes,no,136,1,999,1,failure,no
35,single,yes,yes,179,1,999,1,failure,no
49,married,no,no,155,1,999,0,nonexistent,no
60,married,no,no,247,5,999,0,nonexistent,no
43,married,yes,no,61,3,999,0,nonexistent,no
55,married,yes,no,86,1,999,0,nonexistent,no
53,married,yes,no,78,1,999,0,nonexistent,no
32,married,yes,no,184,1,999,0,nonexistent,no
43,married,no,no,460,1,999,1,failure,yes
46,married,yes,no,112,2,999,0,nonexistent,no
36,divorced,yes,no,236,1,999,1,failure,no
33,single,yes,no,113,1,999,0,nonexistent,no
35,single,yes,yes,218,1,999,0,nonexistent,no
38,married,no,no,121,4,999,0,nonexistent,no
57,married,yes,no,224,2,999,1,failure,no
32,single,yes,no,479,1,999,0,nonexistent,no
63,married,yes,no,87,3,999,0,nonexistent,no
43,married,yes,no,193,2,999,0,nonexistent,no
26,single,no,no,109,1,999,0,nonexistent,no
65,married,yes,no,261,1,6,3,success,yes
37,married,no,no,185,1,999,0,nonexistent,no
33,single,yes,no,179,3,999,0,nonexistent,yes
38,divorced,no,no,100,3,999,0,nonexistent,no
65,divorced,yes,no,212,1,999,0,nonexistent,no
39,married,yes,no,380,1,999,0,nonexistent,no
57,married,yes,yes,61,4,999,0,nonexistent,no
50,unknown,yes,yes,139,1,999,0,nonexistent,no
54,married,yes,no,823,1,999,0,nonexistent,no
33,single,no,no,157,1,999,0,nonexistent,no
29,married,no,no,160,1,999,0,nonexistent,no
33,single,yes,no,122,2,999,0,nonexistent,no
38,married,no,no,217,2,999,0,nonexistent,no
51,married,no,yes,135,3,999,0,nonexistent,no
31,divorced,no,no,111,3,999,0,nonexistent,no
40,divorced,yes,no,101,1,999,0,nonexistent,no
33,single,yes,no,297,5,999,0,nonexistent,yes
34,married,no,yes,222,3,999,0,nonexistent,no
27,married,yes,no,36,1,999,0,nonexistent,no
43,divorced,yes,no,741,4,999,2,failure,yes
31,divorced,no,yes,376,1,999,0,nonexistent,no
41,married,no,no,198,1,999,0,nonexistent,no
47,married,yes,no,118,1,999,0,nonexistent,no
42,married,no,no,168,8,999,0,nonexistent,no
46,married,no,no,243,1,999,0,nonexistent,no
42,single,no,no,366,6,999,0,nonexistent,yes
32,married,yes,no,290,1,999,0,nonexistent,no
31,married,no,no,91,1,999,0,nonexistent,no
45,divorced,yes,no,101,2,999,0,nonexistent,no
31,unknown,yes,no,157,4,999,1,failure,no
43,divorced,yes,no,94,1,999,0,nonexistent,no
54,married,yes,no,102,1,999,0,nonexistent,no
39,single,no,no,95,1,999,0,nonexistent,no
54,divorced,yes,no,276,2,999,0,nonexistent,no
23,single,yes,no,136,3,999,1,failure,no
34,married,yes,yes,190,1,999,0,nonexistent,no
46,married,yes,no,113,1,999,0,nonexistent,no
45,married,no,no,193,1,999,0,nonexistent,no
48,divorced,no,no,146,1,999,0,nonexistent,no
43,divorced,yes,no,87,3,999,0,nonexistent,no
32,single,no,no,68,1,999,0,nonexistent,no
32,married,yes,no,156,1,999,0,nonexistent,no
59,married,yes,no,113,2,999,0,nonexistent,no
29,single,yes,no,170,5,999,0,nonexistent,yes
47,married,yes,no,140,3,999,0,nonexistent,no
31,married,no,yes,161,2,999,0,nonexistent,no
31,divorced,yes,no,138,1,999,0,nonexistent,no
34,married,yes,no,811,2,999,0,nonexistent,no
31,married,yes,no,131,1,999,0,nonexistent,yes
45,married,yes,no,1597,2,999,0,nonexistent,yes
40,single,no,no,151,4,999,0,nonexistent,no
31,married,no,yes,35,1,999,0,nonexistent,no
50,married,yes,no,45,8,999,0,nonexistent,no
32,single,no,no,226,5,999,0,nonexistent,no
54,married,yes,no,310,1,999,0,nonexistent,no
31,married,no,no,170,1,999,0,nonexistent,no
39,married,yes,no,145,2,999,0,nonexistent,no
47,married,no,yes,208,1,999,0,nonexistent,no
32,married,no,no,66,2,999,0,nonexistent,no
38,married,no,no,157,1,999,0,nonexistent,no
44,married,yes,no,79,1,999,0,nonexistent,no
29,single,yes,no,543,1,999,0,nonexistent,no
29,married,no,no,154,3,999,1,failure,no
38,single,yes,no,65,5,999,0,nonexistent,no
45,married,no,no,164,4,999,0,nonexistent,no
38,married,no,no,213,3,999,0,nonexistent,no
25,single,no,no,350,5,3,1,success,no
54,married,no,no,109,4,999,0,nonexistent,no
34,single,yes,no,8,2,999,1,failure,no
40,married,no,yes,66,12,999,0,nonexistent,no
42,married,yes,no,454,3,999,0,nonexistent,no
